quality,container,rarity,abrade_bin,yyid,commodityName,price,abrade,min_float,max_float,new_abrade
普通,运河水城收藏品,受限,0.15-0.16,45494,新星 | 巴洛克之橙 (略有磨损),1060.0,0.0761332958936691,0.0,0.5,0.1522665917873382
普通,运河水城收藏品,受限,0.17-0.18,50720,MAC-10 | 绯红镂刻 (略有磨损),1099.0,0.0860005691647529,0.0,0.5,0.1720011383295058
普通,运河水城收藏品,受限,0.19-0.2,50720,MAC-10 | 绯红镂刻 (略有磨损),1000.0,0.0951604470610618,0.0,0.5,0.1903208941221236
普通,运河水城收藏品,受限,0.2-0.21,54513,MP9 | 彩绘玻璃 (略有磨损),900.0,0.0796568840742111,0.0,0.38,0.2096233791426608
普通,运河水城收藏品,受限,0.21-0.22,50720,MAC-10 | 绯红镂刻 (略有磨损),799.0,0.107539877295494,0.0,0.5,0.215079754590988
普通,运河水城收藏品,受限,0.22-0.23,50720,MAC-10 | 绯红镂刻 (略有磨损),798.0,0.1102317422628402,0.0,0.5,0.2204634845256804
普通,运河水城收藏品,受限,0.24-0.25,54513,MP9 | 彩绘玻璃 (略有磨损),887.4,0.0949213802814483,0.0,0.38,0.2497931060038113
普通,运河水城收藏品,受限,0.25-0.26,50720,MAC-10 | 绯红镂刻 (略有磨损),799.5,0.1259810924530029,0.0,0.5,0.2519621849060058
普通,运河水城收藏品,受限,0.26-0.27,54513,MP9 | 彩绘玻璃 (略有磨损),887.3,0.1013303995132446,0.0,0.38,0.2666589460874858
普通,运河水城收藏品,受限,0.29-0.3,45494,新星 | 巴洛克之橙 (略有磨损),1299.0,0.1486821770668029,0.0,0.5,0.2973643541336058
普通,运河水城收藏品,受限,0.36-0.37,53427,MAC-10 | 绯红镂刻 (久经沙场),1200.0,0.1805888414382934,0.0,0.5,0.3611776828765868
普通,运河水城收藏品,受限,0.39-0.4,53388,MP9 | 彩绘玻璃 (久经沙场),825.0,0.1509986817836761,0.0,0.38,0.3973649520623055
普通,运河水城收藏品,受限,0.42-0.43,53427,MAC-10 | 绯红镂刻 (久经沙场),888.0,0.2127100527286529,0.0,0.5,0.4254201054573058
普通,运河水城收藏品,受限,0.43-0.44,53388,MP9 | 彩绘玻璃 (久经沙场),999.0,0.1637849509716034,0.0,0.38,0.4310130288726405
普通,运河水城收藏品,受限,0.48-0.49,53388,MP9 | 彩绘玻璃 (久经沙场),999.0,0.1841950565576553,0.0,0.38,0.4847238330464613
普通,运河水城收藏品,受限,0.53-0.54,53388,MP9 | 彩绘玻璃 (久经沙场),1000.0,0.2023582309484481,0.0,0.38,0.5325216603906529
普通,运河水城收藏品,受限,0.54-0.55,53388,MP9 | 彩绘玻璃 (久经沙场),980.0,0.2068339139223098,0.0,0.38,0.5442997734797625
普通,运河水城收藏品,受限,0.72-0.73,53427,MAC-10 | 绯红镂刻 (久经沙场),1299.0,0.3644248247146606,0.0,0.5,0.7288496494293212
普通,运河水城收藏品,受限,0.99-1.0,58744,新星 | 巴洛克之橙 (战痕累累),1000.0,0.495253324508667,0.0,0.5,0.990506649017334
普通,远古收藏品,保密,0.0-0.01,51600,P90 | 豹走 (崭新出厂),7000.0,0.0094191972166299,0.0,1.0,0.0094191972166299
普通,远古收藏品,保密,0.01-0.02,46962,AK-47 | 美洲豹 (崭新出厂),10888.0,0.0169202890247106,0.0,1.0,0.0169202890247106
普通,远古收藏品,保密,0.02-0.03,46962,AK-47 | 美洲豹 (崭新出厂),9999.0,0.0286523960530757,0.0,1.0,0.0286523960530757
普通,远古收藏品,保密,0.03-0.04,46962,AK-47 | 美洲豹 (崭新出厂),9990.0,0.0351284407079219,0.0,1.0,0.0351284407079219
普通,远古收藏品,保密,0.04-0.05,51600,P90 | 豹走 (崭新出厂),4500.0,0.0479458272457122,0.0,1.0,0.0479458272457122
普通,远古收藏品,保密,0.05-0.06,51600,P90 | 豹走 (崭新出厂),3599.0,0.0573950335383415,0.0,1.0,0.0573950335383415
普通,远古收藏品,保密,0.06-0.07,51600,P90 | 豹走 (崭新出厂),3500.0,0.0696507841348648,0.0,1.0,0.0696507841348648
普通,远古收藏品,保密,0.07-0.08,49801,AK-47 | 美洲豹 (略有磨损),4500.0,0.0708284303545951,0.0,1.0,0.0708284303545951
普通,远古收藏品,保密,0.08-0.09,49801,AK-47 | 美洲豹 (略有磨损),4200.0,0.085284374654293,0.0,1.0,0.085284374654293
普通,远古收藏品,保密,0.09-0.1,49801,AK-47 | 美洲豹 (略有磨损),3888.88,0.0950047597289085,0.0,1.0,0.0950047597289085
普通,远古收藏品,保密,0.13-0.14,49801,AK-47 | 美洲豹 (略有磨损),4444.0,0.130174845457077,0.0,1.0,0.130174845457077
普通,远古收藏品,保密,0.14-0.15,53105,P90 | 豹走 (略有磨损),2950.0,0.1435898393392563,0.0,1.0,0.1435898393392563
普通,远古收藏品,保密,0.15-0.16,47601,AK-47 | 美洲豹 (久经沙场),2500.0,0.1526006162166595,0.0,1.0,0.1526006162166595
普通,远古收藏品,保密,0.16-0.17,47601,AK-47 | 美洲豹 (久经沙场),2788.0,0.1679840236902237,0.0,1.0,0.1679840236902237
普通,远古收藏品,保密,0.17-0.18,47601,AK-47 | 美洲豹 (久经沙场),2500.0,0.1711830645799636,0.0,1.0,0.1711830645799636
普通,远古收藏品,保密,0.24-0.25,47601,AK-47 | 美洲豹 (久经沙场),9999.0,0.2439724206924438,0.0,1.0,0.2439724206924438
普通,远古收藏品,保密,0.27-0.28,47601,AK-47 | 美洲豹 (久经沙场),2300.0,0.2774005532264709,0.0,1.0,0.2774005532264709
普通,远古收藏品,保密,0.29-0.3,47601,AK-47 | 美洲豹 (久经沙场),2660.0,0.2946504652500152,0.0,1.0,0.2946504652500152
普通,远古收藏品,保密,0.34-0.35,52946,P90 | 豹走 (久经沙场),2499.0,0.3452204167842865,0.0,1.0,0.3452204167842865
普通,远古收藏品,保密,0.36-0.37,52946,P90 | 豹走 (久经沙场),1470.0,0.3646851181983948,0.0,1.0,0.3646851181983948
普通,远古收藏品,保密,0.37-0.38,47601,AK-47 | 美洲豹 (久经沙场),2400.0,0.3785020112991333,0.0,1.0,0.3785020112991333
普通,远古收藏品,保密,0.41-0.42,52947,AK-47 | 美洲豹 (破损不堪),1411.3,0.4122417867183685,0.0,1.0,0.4122417867183685
普通,远古收藏品,保密,0.43-0.44,52947,AK-47 | 美洲豹 (破损不堪),1406.5,0.4376077651977539,0.0,1.0,0.4376077651977539
普通,远古收藏品,保密,0.44-0.45,51218,P90 | 豹走 (破损不堪),1888.0,0.446520060300827,0.0,1.0,0.446520060300827
普通,远古收藏品,保密,0.46-0.47,52581,AK-47 | 美洲豹 (战痕累累),1449.0,0.4634527564048767,0.0,1.0,0.4634527564048767
普通,远古收藏品,保密,0.53-0.54,52581,AK-47 | 美洲豹 (战痕累累),1448.0,0.534090518951416,0.0,1.0,0.534090518951416
普通,远古收藏品,保密,0.6-0.61,52581,AK-47 | 美洲豹 (战痕累累),1454.0,0.6015368103981018,0.0,1.0,0.6015368103981018
普通,远古收藏品,保密,0.7-0.71,52581,AK-47 | 美洲豹 (战痕累累),1455.5,0.7094184756278992,0.0,1.0,0.7094184756278992
普通,远古收藏品,保密,0.71-0.72,52581,AK-47 | 美洲豹 (战痕累累),2099.0,0.715350866317749,0.0,1.0,0.715350866317749
普通,远古收藏品,保密,0.8-0.81,46186,P90 | 豹走 (战痕累累),1399.5,0.8059197664260864,0.0,1.0,0.8059197664260864
普通,远古收藏品,保密,0.83-0.84,52581,AK-47 | 美洲豹 (战痕累累),1455.5,0.8323493003845215,0.0,1.0,0.8323493003845215
普通,远古收藏品,保密,0.92-0.93,46186,P90 | 豹走 (战痕累累),2200.0,0.9265600442886353,0.0,1.0,0.9265600442886353
普通,远古收藏品,保密,0.94-0.95,52581,AK-47 | 美洲豹 (战痕累累),1448.5,0.9491673111915588,0.0,1.0,0.9491673111915588
普通,远古收藏品,保密,0.98-0.99,46186,P90 | 豹走 (战痕累累),1190.0,0.9890695810317992,0.0,1.0,0.9890695810317992
普通,远古收藏品,受限,0.0-0.01,49044,MAC-10 | 金砖 (崭新出厂),1588.0,0.0066470112651586,0.0,0.7,0.009495730378798
普通,远古收藏品,受限,0.01-0.02,50089,USP 消音版 | 远古幻想 (崭新出厂),1500.0,0.005763066932559,0.0,0.45,0.012806815405686667
普通,远古收藏品,受限,0.02-0.03,49044,MAC-10 | 金砖 (崭新出厂),1800.0,0.0187823716551065,0.0,0.7,0.026831959507295
普通,远古收藏品,受限,0.03-0.04,49044,MAC-10 | 金砖 (崭新出厂),1149.0,0.0244538094848394,0.0,0.7,0.034934013549770576
普通,远古收藏品,受限,0.05-0.06,49469,XM1014 | 太古传说 (崭新出厂),1088.0,0.0292144082486629,0.0,0.5,0.0584288164973258
普通,远古收藏品,受限,0.06-0.07,49044,MAC-10 | 金砖 (崭新出厂),1500.0,0.0481884554028511,0.0,0.7,0.06884065057550157
普通,远古收藏品,受限,0.07-0.08,49044,MAC-10 | 金砖 (崭新出厂),1132.0,0.0554165206849575,0.0,0.7,0.07916645812136786
普通,远古收藏品,受限,0.08-0.09,49469,XM1014 | 太古传说 (崭新出厂),1000.0,0.0421935208141803,0.0,0.5,0.0843870416283606
普通,远古收藏品,受限,0.09-0.1,49469,XM1014 | 太古传说 (崭新出厂),997.5,0.0489627197384834,0.0,0.5,0.0979254394769668
普通,远古收藏品,受限,0.1-0.11,47257,MAC-10 | 金砖 (略有磨损),1000.0,0.0717014744877815,0.0,0.7,0.10243067783968786
普通,远古收藏品,受限,0.11-0.12,47257,MAC-10 | 金砖 (略有磨损),874.5,0.0797953680157661,0.0,0.7,0.11399338287966587
普通,远古收藏品,受限,0.12-0.13,49469,XM1014 | 太古传说 (崭新出厂),998.0,0.0647328048944473,0.0,0.5,0.1294656097888946
普通,远古收藏品,受限,0.13-0.14,49469,XM1014 | 太古传说 (崭新出厂),996.5,0.0675715655088424,0.0,0.5,0.1351431310176848
普通,远古收藏品,受限,0.17-0.18,47257,MAC-10 | 金砖 (略有磨损),800.0,0.1200939491391182,0.0,0.7,0.17156278448445458
普通,远古收藏品,受限,0.19-0.2,47257,MAC-10 | 金砖 (略有磨损),818.0,0.1378941684961319,0.0,0.7,0.19699166928018844
普通,远古收藏品,受限,0.2-0.21,47257,MAC-10 | 金砖 (略有磨损),799.0,0.1469917446374893,0.0,0.7,0.2099882066249847
普通,远古收藏品,受限,0.22-0.23,46553,USP 消音版 | 远古幻想 (略有磨损),1399.0,0.0992190018296241,0.0,0.45,0.220486670732498
普通,远古收藏品,受限,0.28-0.29,48215,MAC-10 | 金砖 (久经沙场),622.0,0.2006420046091079,0.0,0.7,0.2866314351558684
普通,远古收藏品,受限,0.3-0.31,46734,XM1014 | 太古传说 (久经沙场),999999.0,0.1537025272846222,0.0,0.5,0.3074050545692444
普通,远古收藏品,受限,0.31-0.32,48215,MAC-10 | 金砖 (久经沙场),688.0,0.2186526209115982,0.0,0.7,0.3123608870165689
普通,远古收藏品,受限,0.4-0.41,48215,MAC-10 | 金砖 (久经沙场),518.0,0.2825512588024139,0.0,0.7,0.4036446554320199
普通,远古收藏品,受限,0.41-0.42,46734,XM1014 | 太古传说 (久经沙场),8999999.99,0.2061797678470611,0.0,0.5,0.4123595356941222
普通,远古收藏品,受限,0.44-0.45,48215,MAC-10 | 金砖 (久经沙场),518.4,0.3100676834583282,0.0,0.7,0.44295383351189743
普通,远古收藏品,受限,0.52-0.53,52584,USP 消音版 | 远古幻想 (久经沙场),530.0,0.2347564250230789,0.0,0.45,0.5216809444957309
普通,远古收藏品,受限,0.62-0.63,46734,XM1014 | 太古传说 (久经沙场),1145.14,0.3125084638595581,0.0,0.5,0.6250169277191162
普通,远古收藏品,受限,0.77-0.78,52584,USP 消音版 | 远古幻想 (久经沙场),699.0,0.3472144603729248,0.0,0.45,0.7715876897176106
普通,远古收藏品,受限,0.94-0.95,57587,USP 消音版 | 远古幻想 (破损不堪),523.0,0.4243643581867218,0.0,0.45,0.943031907081604
普通,金库危机收藏品,保密,0.02-0.03,2297,P250 | 富兰克林 (崭新出厂),60.0,0.0092449774965643,0.0,0.4,0.02311244374141075
普通,金库危机收藏品,保密,0.04-0.05,2297,P250 | 富兰克林 (崭新出厂),45.0,0.0185780934989452,0.0,0.4,0.046445233747363
普通,金库危机收藏品,保密,0.06-0.07,2297,P250 | 富兰克林 (崭新出厂),43.99,0.026561489328742,0.0,0.4,0.066403723321855
普通,金库危机收藏品,保密,0.08-0.09,2297,P250 | 富兰克林 (崭新出厂),43.27,0.0326762497425079,0.0,0.4,0.08169062435626974
普通,金库危机收藏品,保密,0.11-0.12,2297,P250 | 富兰克林 (崭新出厂),43.17,0.0451285131275653,0.0,0.4,0.11282128281891325
普通,金库危机收藏品,保密,0.14-0.15,2297,P250 | 富兰克林 (崭新出厂),43.09,0.0572645179927349,0.0,0.4,0.14316129498183724
普通,金库危机收藏品,保密,0.16-0.17,2297,P250 | 富兰克林 (崭新出厂),43.2,0.0649135336279869,0.0,0.4,0.16228383406996721
普通,金库危机收藏品,保密,0.17-0.18,2669,P250 | 富兰克林 (略有磨损),12.9,0.0712829306721687,0.0,0.4,0.17820732668042175
普通,金库危机收藏品,保密,0.2-0.21,2669,P250 | 富兰克林 (略有磨损),12.5,0.0835384652018547,0.0,0.4,0.20884616300463676
普通,金库危机收藏品,保密,0.23-0.24,2669,P250 | 富兰克林 (略有磨损),11.56,0.0934910029172897,0.0,0.4,0.23372750729322425
普通,金库危机收藏品,保密,0.27-0.28,2669,P250 | 富兰克林 (略有磨损),11.56,0.1092324405908584,0.0,0.4,0.273081101477146
普通,金库危机收藏品,保密,0.31-0.32,2669,P250 | 富兰克林 (略有磨损),11.56,0.1276297867298126,0.0,0.4,0.31907446682453144
普通,金库危机收藏品,保密,0.32-0.33,2669,P250 | 富兰克林 (略有磨损),11.46,0.1305565685033798,0.0,0.4,0.32639142125844944
普通,金库危机收藏品,保密,0.36-0.37,2669,P250 | 富兰克林 (略有磨损),11.56,0.1444747596979141,0.0,0.4,0.3611868992447852
普通,金库危机收藏品,保密,0.37-0.38,5735,P250 | 富兰克林 (久经沙场),6.5,0.1517161130905151,0.0,0.4,0.37929028272628773
普通,金库危机收藏品,保密,0.38-0.39,5735,P250 | 富兰克林 (久经沙场),7.4,0.1541175097227096,0.0,0.4,0.385293774306774
普通,金库危机收藏品,保密,0.39-0.4,5735,P250 | 富兰克林 (久经沙场),6.3,0.156029924750328,0.0,0.4,0.39007481187582
普通,金库危机收藏品,保密,0.4-0.41,5735,P250 | 富兰克林 (久经沙场),6.21,0.1630245447158813,0.0,0.4,0.4075613617897032
普通,金库危机收藏品,保密,0.41-0.42,5735,P250 | 富兰克林 (久经沙场),6.0,0.167285606265068,0.0,0.4,0.41821401566266997
普通,金库危机收藏品,保密,0.42-0.43,5735,P250 | 富兰克林 (久经沙场),6.2,0.170130044221878,0.0,0.4,0.42532511055469496
普通,金库危机收藏品,保密,0.43-0.44,5735,P250 | 富兰克林 (久经沙场),6.98,0.1755461394786834,0.0,0.4,0.43886534869670846
普通,金库危机收藏品,保密,0.44-0.45,5735,P250 | 富兰克林 (久经沙场),6.66,0.1773025095462799,0.0,0.4,0.44325627386569977
普通,金库危机收藏品,保密,0.45-0.46,5735,P250 | 富兰克林 (久经沙场),6.49,0.1803321093320846,0.0,0.4,0.4508302733302115
普通,金库危机收藏品,保密,0.46-0.47,5735,P250 | 富兰克林 (久经沙场),6.0,0.1856963485479354,0.0,0.4,0.4642408713698385
普通,金库危机收藏品,保密,0.47-0.48,5735,P250 | 富兰克林 (久经沙场),10.88,0.1884443014860153,0.0,0.4,0.4711107537150382
普通,金库危机收藏品,保密,0.49-0.5,5735,P250 | 富兰克林 (久经沙场),6.65,0.1988219320774078,0.0,0.4,0.4970548301935195
普通,金库危机收藏品,保密,0.5-0.51,5735,P250 | 富兰克林 (久经沙场),6.74,0.2024960070848465,0.0,0.4,0.5062400177121162
普通,金库危机收藏品,保密,0.51-0.52,5735,P250 | 富兰克林 (久经沙场),18.0,0.2066120952367782,0.0,0.4,0.5165302380919454
普通,金库危机收藏品,保密,0.52-0.53,5735,P250 | 富兰克林 (久经沙场),12.0,0.2102463096380233,0.0,0.4,0.5256157740950582
普通,金库危机收藏品,保密,0.54-0.55,5735,P250 | 富兰克林 (久经沙场),106.0,0.2184392064809799,0.0,0.4,0.5460980162024497
普通,金库危机收藏品,保密,0.55-0.56,5735,P250 | 富兰克林 (久经沙场),6.2,0.2201882898807525,0.0,0.4,0.5504707247018812
普通,金库危机收藏品,保密,0.56-0.57,5735,P250 | 富兰克林 (久经沙场),35.0,0.226293683052063,0.0,0.4,0.5657342076301575
普通,金库危机收藏品,保密,0.57-0.58,5735,P250 | 富兰克林 (久经沙场),6.0,0.2282388657331466,0.0,0.4,0.5705971643328664
普通,金库危机收藏品,保密,0.61-0.62,5735,P250 | 富兰克林 (久经沙场),6.66,0.2457324117422104,0.0,0.4,0.614331029355526
普通,金库危机收藏品,保密,0.64-0.65,5735,P250 | 富兰克林 (久经沙场),200.0,0.2586969137191772,0.0,0.4,0.6467422842979429
普通,金库危机收藏品,保密,0.65-0.66,5735,P250 | 富兰克林 (久经沙场),6.48,0.2629879415035248,0.0,0.4,0.657469853758812
普通,金库危机收藏品,保密,0.67-0.68,5735,P250 | 富兰克林 (久经沙场),6.2,0.2690601348876953,0.0,0.4,0.6726503372192383
普通,金库危机收藏品,保密,0.68-0.69,5735,P250 | 富兰克林 (久经沙场),11.0,0.2756826877593994,0.0,0.4,0.6892067193984985
普通,金库危机收藏品,保密,0.69-0.7,5735,P250 | 富兰克林 (久经沙场),6.09,0.2777269184589386,0.0,0.4,0.6943172961473465
普通,金库危机收藏品,保密,0.7-0.71,5735,P250 | 富兰克林 (久经沙场),12.88,0.2801757454872131,0.0,0.4,0.7004393637180326
普通,金库危机收藏品,保密,0.72-0.73,5735,P250 | 富兰克林 (久经沙场),470.0,0.290309339761734,0.0,0.4,0.725773349404335
普通,金库危机收藏品,保密,0.73-0.74,5735,P250 | 富兰克林 (久经沙场),7.5,0.2931433618068695,0.0,0.4,0.7328584045171738
普通,金库危机收藏品,保密,0.75-0.76,5735,P250 | 富兰克林 (久经沙场),6.66,0.3024080395698547,0.0,0.4,0.7560200989246366
普通,金库危机收藏品,保密,0.78-0.79,5735,P250 | 富兰克林 (久经沙场),16.43,0.3140276074409485,0.0,0.4,0.7850690186023712
普通,金库危机收藏品,保密,0.81-0.82,5735,P250 | 富兰克林 (久经沙场),9.9,0.3244457542896271,0.0,0.4,0.8111143857240677
普通,金库危机收藏品,保密,0.82-0.83,5735,P250 | 富兰克林 (久经沙场),8.88,0.3298670351505279,0.0,0.4,0.8246675878763197
普通,金库危机收藏品,保密,0.84-0.85,5735,P250 | 富兰克林 (久经沙场),7.0,0.3361551463603973,0.0,0.4,0.8403878659009931
普通,金库危机收藏品,保密,0.85-0.86,5735,P250 | 富兰克林 (久经沙场),8.0,0.3411931097507477,0.0,0.4,0.8529827743768692
普通,金库危机收藏品,保密,0.87-0.88,5735,P250 | 富兰克林 (久经沙场),6.06,0.3519499003887176,0.0,0.4,0.8798747509717939
普通,金库危机收藏品,保密,0.94-0.95,5735,P250 | 富兰克林 (久经沙场),8.0,0.3796668648719787,0.0,0.4,0.9491671621799467
普通,金库危机收藏品,保密,0.96-0.97,53248,P250 | 富兰克林 (破损不堪),30.0,0.387914091348648,0.0,0.4,0.96978522837162
普通,金库危机收藏品,保密,0.97-0.98,53248,P250 | 富兰克林 (破损不堪),35.88,0.3884418606758117,0.0,0.4,0.9711046516895292
普通,金库危机收藏品,保密,0.98-0.99,53248,P250 | 富兰克林 (破损不堪),28.0,0.3930137753486633,0.0,0.4,0.9825344383716581
普通,金库危机收藏品,保密,0.99-1.0,53248,P250 | 富兰克林 (破损不堪),26.57,0.3984450399875641,0.0,0.4,0.9961125999689102
普通,金库危机收藏品,受限,0.0-0.01,1213,AK-47 | 翡翠细条纹 (崭新出厂),188.0,0.0099617121741175,0.0,1.0,0.0099617121741175
普通,金库危机收藏品,受限,0.01-0.02,1213,AK-47 | 翡翠细条纹 (崭新出厂),178.5,0.0175505001097917,0.0,1.0,0.0175505001097917
普通,金库危机收藏品,受限,0.02-0.03,1213,AK-47 | 翡翠细条纹 (崭新出厂),177.9,0.0296393372118473,0.0,1.0,0.0296393372118473
普通,金库危机收藏品,受限,0.03-0.04,1213,AK-47 | 翡翠细条纹 (崭新出厂),149.5,0.0358908921480178,0.0,1.0,0.0358908921480178
普通,金库危机收藏品,受限,0.04-0.05,1213,AK-47 | 翡翠细条纹 (崭新出厂),154.49,0.0441356599330902,0.0,1.0,0.0441356599330902
普通,金库危机收藏品,受限,0.05-0.06,1213,AK-47 | 翡翠细条纹 (崭新出厂),149.98,0.0561664961278438,0.0,1.0,0.0561664961278438
普通,金库危机收藏品,受限,0.06-0.07,1213,AK-47 | 翡翠细条纹 (崭新出厂),149.98,0.0671449899673461,0.0,1.0,0.0671449899673461
普通,金库危机收藏品,受限,0.07-0.08,43419,AK-47 | 翡翠细条纹 (略有磨损),80.8,0.0788698941469192,0.0,1.0,0.0788698941469192
普通,金库危机收藏品,受限,0.08-0.09,43419,AK-47 | 翡翠细条纹 (略有磨损),69.0,0.0862627252936363,0.0,1.0,0.0862627252936363
普通,金库危机收藏品,受限,0.09-0.1,43419,AK-47 | 翡翠细条纹 (略有磨损),68.88,0.0917746871709823,0.0,1.0,0.0917746871709823
普通,金库危机收藏品,受限,0.1-0.11,43419,AK-47 | 翡翠细条纹 (略有磨损),61.0,0.1077489852905273,0.0,1.0,0.1077489852905273
普通,金库危机收藏品,受限,0.12-0.13,43419,AK-47 | 翡翠细条纹 (略有磨损),45.0,0.1270013749599456,0.0,1.0,0.1270013749599456
普通,金库危机收藏品,受限,0.13-0.14,43419,AK-47 | 翡翠细条纹 (略有磨损),43.67,0.1398921459913253,0.0,1.0,0.1398921459913253
普通,金库危机收藏品,受限,0.14-0.15,43419,AK-47 | 翡翠细条纹 (略有磨损),43.29,0.1407418847084045,0.0,1.0,0.1407418847084045
普通,金库危机收藏品,受限,0.15-0.16,437,AK-47 | 翡翠细条纹 (久经沙场),34.8,0.1549947708845138,0.0,1.0,0.1549947708845138
普通,金库危机收藏品,受限,0.16-0.17,437,AK-47 | 翡翠细条纹 (久经沙场),25.5,0.1638386398553848,0.0,1.0,0.1638386398553848
普通,金库危机收藏品,受限,0.17-0.18,437,AK-47 | 翡翠细条纹 (久经沙场),23.84,0.178815558552742,0.0,1.0,0.178815558552742
普通,金库危机收藏品,受限,0.18-0.19,437,AK-47 | 翡翠细条纹 (久经沙场),21.98,0.1871524602174759,0.0,1.0,0.1871524602174759
普通,金库危机收藏品,受限,0.19-0.2,437,AK-47 | 翡翠细条纹 (久经沙场),19.16,0.1952583938837051,0.0,1.0,0.1952583938837051
普通,金库危机收藏品,受限,0.2-0.21,437,AK-47 | 翡翠细条纹 (久经沙场),19.16,0.2022982239723205,0.0,1.0,0.2022982239723205
普通,金库危机收藏品,受限,0.21-0.22,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.2132922559976577,0.0,1.0,0.2132922559976577
普通,金库危机收藏品,受限,0.22-0.23,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.2215512990951538,0.0,1.0,0.2215512990951538
普通,金库危机收藏品,受限,0.23-0.24,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.2343485057353973,0.0,1.0,0.2343485057353973
普通,金库危机收藏品,受限,0.24-0.25,437,AK-47 | 翡翠细条纹 (久经沙场),19.22,0.2428170144557953,0.0,1.0,0.2428170144557953
普通,金库危机收藏品,受限,0.25-0.26,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.2577040493488312,0.0,1.0,0.2577040493488312
普通,金库危机收藏品,受限,0.26-0.27,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.2684177458286285,0.0,1.0,0.2684177458286285
普通,金库危机收藏品,受限,0.27-0.28,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.2784569859504699,0.0,1.0,0.2784569859504699
普通,金库危机收藏品,受限,0.28-0.29,437,AK-47 | 翡翠细条纹 (久经沙场),19.15,0.2805826663970947,0.0,1.0,0.2805826663970947
普通,金库危机收藏品,受限,0.29-0.3,437,AK-47 | 翡翠细条纹 (久经沙场),19.17,0.2953239977359772,0.0,1.0,0.2953239977359772
普通,金库危机收藏品,受限,0.3-0.31,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.3014322519302368,0.0,1.0,0.3014322519302368
普通,金库危机收藏品,受限,0.31-0.32,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.3122663497924804,0.0,1.0,0.3122663497924804
普通,金库危机收藏品,受限,0.32-0.33,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.3224064111709595,0.0,1.0,0.3224064111709595
普通,金库危机收藏品,受限,0.33-0.34,437,AK-47 | 翡翠细条纹 (久经沙场),19.04,0.339555561542511,0.0,1.0,0.339555561542511
普通,金库危机收藏品,受限,0.34-0.35,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.3439208567142486,0.0,1.0,0.3439208567142486
普通,金库危机收藏品,受限,0.35-0.36,437,AK-47 | 翡翠细条纹 (久经沙场),19.15,0.3547636270523071,0.0,1.0,0.3547636270523071
普通,金库危机收藏品,受限,0.36-0.37,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.3659350872039795,0.0,1.0,0.3659350872039795
普通,金库危机收藏品,受限,0.37-0.38,437,AK-47 | 翡翠细条纹 (久经沙场),19.25,0.3734411597251892,0.0,1.0,0.3734411597251892
普通,金库危机收藏品,受限,0.38-0.39,47097,AK-47 | 翡翠细条纹 (破损不堪),22.0,0.3887599110603332,0.0,1.0,0.3887599110603332
普通,金库危机收藏品,受限,0.39-0.4,47097,AK-47 | 翡翠细条纹 (破损不堪),17.49,0.3984675109386444,0.0,1.0,0.3984675109386444
普通,金库危机收藏品,受限,0.4-0.41,47097,AK-47 | 翡翠细条纹 (破损不堪),17.49,0.4065724015235901,0.0,1.0,0.4065724015235901
普通,金库危机收藏品,受限,0.41-0.42,47097,AK-47 | 翡翠细条纹 (破损不堪),17.47,0.4172452986240387,0.0,1.0,0.4172452986240387
普通,金库危机收藏品,受限,0.42-0.43,47097,AK-47 | 翡翠细条纹 (破损不堪),17.49,0.423730731010437,0.0,1.0,0.423730731010437
普通,金库危机收藏品,受限,0.43-0.44,47097,AK-47 | 翡翠细条纹 (破损不堪),17.18,0.4305939674377441,0.0,1.0,0.4305939674377441
普通,金库危机收藏品,受限,0.44-0.45,47097,AK-47 | 翡翠细条纹 (破损不堪),17.36,0.4456074833869934,0.0,1.0,0.4456074833869934
普通,金库危机收藏品,受限,0.45-0.46,4594,AK-47 | 翡翠细条纹 (战痕累累),29.0,0.4595707356929779,0.0,1.0,0.4595707356929779
普通,金库危机收藏品,受限,0.46-0.47,4594,AK-47 | 翡翠细条纹 (战痕累累),16.9,0.4682331383228302,0.0,1.0,0.4682331383228302
普通,金库危机收藏品,受限,0.47-0.48,4594,AK-47 | 翡翠细条纹 (战痕累累),16.83,0.4755556583404541,0.0,1.0,0.4755556583404541
普通,金库危机收藏品,受限,0.48-0.49,4594,AK-47 | 翡翠细条纹 (战痕累累),398.88,0.4819081425666809,0.0,1.0,0.4819081425666809
普通,金库危机收藏品,受限,0.49-0.5,4594,AK-47 | 翡翠细条纹 (战痕累累),35.0,0.4941746294498443,0.0,1.0,0.4941746294498443
普通,金库危机收藏品,受限,0.5-0.51,4594,AK-47 | 翡翠细条纹 (战痕累累),19.0,0.5000579357147217,0.0,1.0,0.5000579357147217
